trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva,building_IDs
1,55,1,11.163075206852366,12.403416896502629,25.0,['381418']
1,56,2,7.602652143225955,8.44739127025106,25.0,"['494663', '436427']"
1,57,4,21.079879062071154,23.422087846745725,25.0,"['228624', '432616', '114941', '279405']"
1,58,11,38.05329931145973,42.2814436793997,50.0,"['517258', '339433', '103643', '142620', '209412', '534341', '4916', '227517', '364878', '249827', '196305']"
1,59,5,13.177184535792057,14.641316150880062,25.0,"['486098', '196926', '157218', '289531', '301504']"
1,60,12,30.20998889609269,33.56665432899187,50.0,"['174570', '183875', '93768', '124966', '341963', '469666', '215510', '546972', '519534', '72989', '468180', '187566']"
1,61,2,8.444297257885468,9.38255250876163,25.0,"['420097', '438056']"
1,62,1,5.939185332573674,6.599094813970749,25.0,['104860']
1,63,3,23.339892234464738,25.933213593849707,50.0,"['201819', '315517', '232939']"
1,64,9,19.611768247020027,21.79085360780003,25.0,"['263662', '510701', '21595', '188246', '117115', '241331', '469041', '388148', '201687']"
1,65,8,36.35107966086266,40.39008851206962,50.0,"['145405', '452846', '453474', '54697', '392995', '176608', '40995', '8083']"
1,66,3,10.014579821176348,11.127310912418164,25.0,"['318102', '305045', '329861']"
1,67,5,23.400382257074618,26.00042473008291,50.0,"['337614', '539605', '261802', '531771', '412019']"
1,68,10,25.141731019543695,27.935256688381884,50.0,"['336050', '520838', '409483', '408279', '264018', '543603', '273801', '504968', '55949', '401975']"
1,69,7,20.34219736612037,22.602441517911522,25.0,"['526989', '524496', '122601', '284247', '233532', '284293', '544772']"
1,70,7,18.64126432899121,20.712515921101343,25.0,"['496323', '472629', '364735', '104562', '81741', '436458', '456950']"
1,71,2,5.457452655336239,6.063836283706932,25.0,"['516138', '420064']"
1,72,10,25.749908411800334,28.611009346444813,50.0,"['381381', '92339', '521372', '343990', '428666', '346110', '370745', '176384', '225070', '451476']"
1,73,13,38.13253952113777,42.369488356819744,50.0,"['68863', '21295', '425465', '242516', '139272', '304201', '69509', '502985', '104208', '241959', '248997', '40454', '219636']"
1,74,2,16.354294721752545,18.17143857972505,25.0,"['77240', '499731']"
1,75,7,15.468504075809015,17.187226750898905,25.0,"['340776', '241676', '343064', '452422', '175687', '513336', '124544']"
1,76,3,17.076711793129228,18.97412421458803,25.0,"['254810', '67186', '188953']"
