trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
489,1,4,50.0616823776518,55.62409153072422,75.0
489,2,10,66.20805089253074,73.56450099170081,75.0
489,3,1,18.86166812245891,20.95740902495434,25.0
489,4,12,101.5922333614746,112.88025929052733,
490,1,5,67.29541276208424,74.77268084676027,75.0
490,2,2,21.872318275295527,24.302575861439472,25.0
490,3,5,44.14813294847236,49.05348105385818,50.0
490,4,5,50.49459040144949,56.10510044605499,75.0
490,5,8,54.46325170671826,60.51472411857584,75.0
490,6,2,24.90413974007171,27.671266377857453,50.0
491,1,12,61.50192675880669,68.33547417645188,75.0
491,2,10,103.70470197281746,115.22744663646384,
491,3,5,56.54379053395508,62.82643392661676,75.0
492,1,10,77.65519068685383,86.28354520761536,
492,2,6,48.83029126493028,54.255879183255864,75.0
492,3,2,21.572408224692587,23.96934247188065,25.0
492,4,6,76.08937611533177,84.54375123925753,
492,5,2,24.36459833748126,27.071775930534734,50.0
492,6,1,10.633828825079863,11.815365361199849,25.0
493,1,6,52.60298379456769,58.44775977174188,75.0
493,2,9,108.55930449297206,120.62144943663561,
493,3,4,27.5317112199057,30.590790244339665,50.0
493,4,7,37.62602517520207,41.80669463911341,50.0
493,5,1,9.961057106092728,11.06784122899192,25.0
494,1,11,62.942072259903455,69.93563584433717,75.0
494,2,9,84.1329922870149,93.48110254112767,
494,3,7,69.2375273585256,76.93058595391733,
495,1,4,46.83244435285532,52.03604928095035,75.0
495,2,4,30.91055974949421,34.3450663883269,50.0
495,3,7,63.92433085158834,71.02703427954259,75.0
495,4,7,42.19614282638297,46.88460314042552,50.0
495,5,5,55.66859629209087,61.85399588010096,75.0
496,1,7,54.36580306763785,60.40644785293094,75.0
496,2,6,41.87844990524901,46.53161100583224,50.0
496,3,12,82.5663787639129,91.7404208487921,
496,4,2,55.81404424973098,62.01560472192331,75.0
497,1,6,45.62920134185111,50.699112602056786,75.0
497,2,5,42.23245382402076,46.9249486933564,50.0
497,3,10,78.96828283168014,87.7425364796446,
497,4,3,41.50926953002561,46.12141058891735,50.0
497,5,3,33.06912206864449,36.743468965160545,50.0
498,1,7,44.33037815702532,49.25597573002813,50.0
498,2,9,67.57474082820963,75.08304536467736,
498,3,4,35.312526876976136,39.23614097441793,50.0
498,4,5,74.10228156268491,82.33586840298322,
498,5,2,20.621531381996093,22.912812646662324,25.0
499,1,6,44.55697602178289,49.507751135314315,50.0
499,2,8,61.073821728203185,67.85980192022576,75.0
499,3,1,17.149614713298867,19.055127459220962,25.0
499,4,1,9.961057106092728,11.06784122899192,25.0
499,5,11,106.23885651643448,118.04317390714942,
500,1,12,107.46089348582764,119.40099276203071,
500,2,10,75.35698796976354,83.7299866330706,
500,3,2,16.623908287144282,18.471009207938092,25.0
500,4,3,30.072215993759848,33.41357332639983,50.0
501,1,11,57.31619937671097,63.6846659741233,75.0
501,2,4,32.40704621909235,36.00782913232484,50.0
501,3,10,110.10622953490123,122.34025503877915,
501,4,2,28.501849373883175,31.66872152653686,50.0
502,1,9,111.34151008750976,123.71278898612195,
502,2,11,61.87946332255541,68.7549592472838,75.0
502,3,7,40.40321575134409,44.89246194593788,50.0
503,1,7,54.72442887461273,60.804920971791915,75.0
503,2,1,22.08132890766667,24.53480989740741,25.0
503,3,1,10.33080549723244,11.47867277470271,25.0
503,4,12,78.16313190004581,86.84792433338423,
503,5,6,68.3627958529405,75.95866205882277,
504,1,9,108.47167302634308,120.5240811403812,
504,2,4,28.19274800141507,31.325275557127853,50.0
504,3,6,44.21970916769661,49.133010186329564,50.0
504,4,8,51.452583837810664,57.169537597567405,75.0
505,1,8,66.31184532101364,73.6798281344596,75.0
505,2,3,56.05426551707647,62.28251724119608,75.0
505,3,4,28.279071349425692,31.421190388250768,50.0
505,4,4,45.3258269550204,50.36202995002267,75.0
505,5,2,20.73126364413051,23.034737382367233,25.0
505,6,6,47.25209510806368,52.50232789784853,75.0
506,1,4,32.482712923800705,36.09190324866745,50.0
506,2,5,47.33813777367439,52.59793085963821,75.0
506,3,12,107.70566935333731,119.67296594815257,
506,4,6,39.87502420477812,44.305582449753466,50.0
507,1,6,36.679520764694,40.75502307188222,50.0
507,2,8,51.824291212471294,57.58254579163477,75.0
507,3,9,105.12467505918266,116.80519451020295,
507,4,4,41.940407719753715,46.600453021948574,50.0
508,1,5,43.307667614041264,48.11963068226807,50.0
508,2,2,23.327330220676025,25.919255800751138,50.0
508,3,2,26.60881856475836,29.56535396084262,50.0
508,4,12,123.87236138859161,137.6359570984351,
508,5,4,24.537447899819192,27.2638309997991,50.0
508,6,2,21.572408224692587,23.96934247188065,25.0
509,1,12,95.15005660938813,105.72228512154237,
509,2,9,88.00359509179683,97.7817723242187,
509,3,6,41.750189727881704,46.38909969764634,50.0
510,1,3,16.884473102043984,18.76052566893776,25.0
510,2,10,73.89050850028008,82.10056500031119,
510,3,2,24.958553002415627,27.731725558239585,50.0
510,4,12,110.42631325005642,122.6959036111738,
511,1,9,61.99615814673454,68.88462016303838,75.0
511,2,3,28.249829337185894,31.38869926353988,50.0
511,3,9,38.814370829256546,43.12707869917394,50.0
511,4,6,104.4501766244721,116.055751804969,
512,1,9,101.80510466303289,113.11678295892543,
512,2,9,42.906043512848676,47.673381680942974,50.0
512,3,9,70.86865262617236,78.74294736241373,
513,1,2,23.44972429710412,26.055249219004576,50.0
513,2,9,86.21437403604563,95.79374892893958,
513,3,12,66.83868813998772,74.2652090444308,75.0
513,4,1,15.920816003522313,17.689795559469236,25.0
513,5,3,41.31242108250198,45.902690091668866,50.0
514,1,4,33.56458974732025,37.29398860813361,50.0
514,2,4,50.39658271559224,55.99620301732471,75.0
514,3,11,71.32527419079776,79.25030465644195,
514,4,7,79.11723256976175,87.90803618862417,
514,5,1,10.534539891060303,11.705044323400337,25.0
515,1,2,19.373399028897992,21.52599892099777,25.0
515,2,9,46.496841258275275,51.663156953639195,75.0
515,3,11,139.7069518707174,155.22994652301932,
515,4,4,23.839803528019196,26.488670586687995,50.0
515,5,1,10.08719007950461,11.207988977227345,25.0
516,1,1,15.920816003522313,17.689795559469236,25.0
516,2,12,109.34911213569889,121.49901348410987,
516,3,11,86.70816541248495,96.34240601387216,
516,4,3,19.410722497000993,21.567469441112213,25.0
517,1,12,93.46118434208391,103.84576038009322,
517,2,2,22.961131273870475,25.512368082078304,50.0
517,3,11,83.06674774701487,92.29638638557208,
517,4,2,20.621531381996093,22.912812646662324,25.0
518,1,2,14.564507720227652,16.182786355808503,25.0
518,2,5,40.04619066592642,44.49576740658491,50.0
518,3,7,71.25052764607385,79.16725294008205,
518,4,5,41.15020191305764,45.722446570064044,50.0
518,5,2,51.058038127542105,56.73115347504678,75.0
518,6,6,38.564610322744684,42.849567025271874,50.0
519,1,7,63.84899932229966,70.94333258033295,75.0
519,2,4,31.029163307201436,34.47684811911271,50.0
519,3,12,75.41566293773863,83.79518104193181,
519,4,4,57.98355121773764,64.42616801970848,75.0
520,1,11,74.2153332539778,82.46148139330867,
520,2,11,72.6551285199046,80.72792057767177,
520,3,5,71.41478544748826,79.34976160832028,
521,1,11,125.70065308028747,139.66739231143052,
521,2,1,16.69485275501319,18.5498363944591,25.0
521,3,11,59.63027045347245,66.25585605941383,75.0
521,4,2,14.561783846134173,16.17975982903797,25.0
521,5,2,27.74674146625076,30.829712740278623,50.0
522,1,8,46.774474692755746,51.97163854750638,75.0
522,2,9,67.88163043401673,75.42403381557413,
522,3,5,53.029857720679196,58.922064134088,75.0
522,4,5,61.37231226345468,68.1914580705052,75.0
523,1,2,39.14614814396208,43.49572015995786,50.0
523,2,10,82.2785755687971,91.42063952088566,
523,3,2,22.09053828157805,24.54504253508672,25.0
523,4,1,18.86166812245891,20.95740902495434,25.0
523,5,2,13.920491998115466,15.467213331239407,25.0
523,6,2,18.58620180079636,20.651335334218178,25.0
523,7,2,56.06021960849987,62.289132898333186,75.0
523,8,4,33.72452787481562,37.47169763868402,50.0
523,9,2,17.13864724175485,19.042941379727612,25.0
524,1,7,77.4052531102401,86.00583678915567,
524,2,10,60.82926559927121,67.58807288807913,75.0
524,3,10,74.09644740964725,82.32938601071918,
525,1,2,18.014819031433902,20.016465590482113,25.0
525,2,8,77.7282089305454,86.36467658949489,
525,3,12,68.12070324217015,75.68967026907795,
525,4,5,70.47924044517221,78.31026716130245,
526,1,1,8.579319092707957,9.532576769675508,25.0
526,2,5,58.75058170487039,65.27842411652266,75.0
526,3,5,34.29085417419719,38.100949082441325,50.0
526,4,8,55.16879162266167,61.29865735851297,75.0
526,5,4,63.611723457788315,70.6796927308759,75.0
526,6,4,27.08447524312313,30.093861381247923,50.0
527,1,10,128.4576322577536,142.7307025086151,
527,2,10,44.7549899177332,49.72776657525911,50.0
527,3,2,13.957099747581188,15.507888608423542,25.0
527,4,5,40.03668906593916,44.485210073265726,50.0
528,1,5,52.83348560381796,58.70387289313107,75.0
528,2,11,71.03765032743674,78.93072258604082,
528,3,8,52.302972495478365,58.11441388386485,75.0
528,4,3,52.817920820798136,58.68657868977571,75.0
529,1,12,106.57702202254592,118.41891335838434,
529,2,11,69.8307150240329,77.58968336003655,
529,3,4,30.637902786378195,34.04211420708688,50.0
530,1,11,60.48656809229605,67.20729788032894,75.0
530,2,7,93.14499765053347,103.49444183392607,
530,3,8,66.13880577810976,73.48756197567751,75.0
530,4,1,18.03444663949513,20.038274043883476,25.0
531,1,2,13.957099747581188,15.507888608423542,25.0
531,2,10,62.669011318289016,69.6322347980989,75.0
531,3,8,102.09183738285812,113.43537486984235,
531,4,3,22.620929236470978,25.134365818301085,50.0
531,5,4,45.61957855687213,50.688420618746804,75.0
532,1,3,22.435177287471262,24.92797476385696,25.0
532,2,12,93.33760598245831,103.70845109162035,
532,3,8,76.41898932892654,84.90998814325171,
532,4,2,23.12148250775829,25.690536119731433,50.0
532,5,2,16.53122814006929,18.368031266743657,25.0
533,1,8,57.93409512914307,64.37121681015896,75.0
533,2,11,102.93005261338749,114.3667251259861,
533,3,2,28.501849373883175,31.66872152653686,50.0
533,4,6,54.27620462908904,60.30689403232115,75.0
534,1,12,75.6347438733569,84.03860430372988,
534,2,9,60.594853181860096,67.32761464651122,75.0
534,3,6,94.08944579326864,104.54382865918737,
535,1,5,72.28708276525347,80.31898085028163,
535,2,12,83.0304362483204,92.25604027591156,
535,3,9,58.044977540092574,64.49441948899175,75.0
535,4,1,12.41043516524736,13.7893724058304,25.0
536,1,5,49.986167531013365,55.5401861455704,75.0
536,2,10,69.84508844191338,77.6056538243482,
536,3,6,83.13066392574453,92.36740436193837,
536,4,6,27.399080805135185,30.44342311681687,50.0
537,1,11,81.22179024363996,90.2464336040444,
537,2,5,65.9943792459826,73.32708805109178,75.0
537,3,11,75.83239438914252,84.25821598793614,
538,1,9,38.95133637770917,43.279262641899074,50.0
538,2,8,111.27883548415831,123.64315053795367,
538,3,6,45.590214740540745,50.65579415615638,75.0
538,4,4,45.28408787949729,50.315653199441435,75.0
539,1,9,69.78482320828832,77.53869245365368,
539,2,4,77.31837206137935,85.9093022904215,
539,3,9,47.30209276235771,52.55788084706412,75.0
539,4,5,49.01908221921508,54.46564691023897,75.0
540,1,2,20.53390869646575,22.815454107184166,25.0
540,2,12,87.60284179660096,97.33649088511217,
540,3,10,61.878081042170294,68.75342338018922,75.0
540,4,2,74.65194992264645,82.94661102516272,
540,5,1,10.633828825079863,11.815365361199849,25.0
541,1,11,102.92712215356893,114.36346905952104,
541,2,12,79.2747064681472,88.08300718683022,
541,3,4,24.656717980005244,27.396353311116936,50.0
542,1,4,55.70591603953234,61.89546226614704,75.0
542,2,3,50.472031496111164,56.08003499567907,75.0
542,3,11,74.2970731501882,82.5523035002091,
542,4,8,47.33424387264458,52.59360430293842,75.0
542,5,1,12.795434556626097,14.217149507362329,25.0
543,1,6,40.71608201206133,45.24009112451259,50.0
543,2,5,46.09071512525501,51.21190569472779,75.0
543,3,1,12.795434556626097,14.217149507362329,25.0
543,4,3,38.47994376353826,42.755493070598064,50.0
543,5,12,97.31426050493288,108.12695611659208,
544,1,7,44.415649344089374,49.35072149343264,50.0
544,2,6,61.99100181978049,68.87889091086721,75.0
544,3,9,77.26962920477959,85.85514356086621,
544,4,5,42.160350356273675,46.84483372919297,50.0
545,1,6,35.8580927014553,39.84232522383922,50.0
545,2,6,91.12554314644288,101.25060349604765,
545,3,4,25.323538136731443,28.13726459636827,50.0
545,4,9,60.23971826851685,66.93302029835206,75.0
545,5,2,29.087503548845056,32.31944838760562,50.0
546,1,9,66.10996584205064,73.45551760227849,75.0
546,2,5,61.87798130956664,68.75331256618516,75.0
546,3,12,82.574145883029,91.74905098114334,
546,4,1,11.425032338415557,12.694480376017285,25.0
547,1,5,51.23878661773532,56.931985130817026,75.0
547,2,11,58.44129282538588,64.9347698059843,75.0
547,3,1,10.61911050464813,11.799011671831256,25.0
547,4,10,106.19611486600525,117.99568318445027,
548,1,4,38.85766419064552,43.175182434050576,50.0
548,2,2,18.04373390819307,20.048593231325633,25.0
548,3,2,18.061475154098602,20.068305726776224,25.0
548,4,7,68.21889138115047,75.79876820127829,
548,5,1,11.425032338415557,12.694480376017285,25.0
548,6,4,39.59275451189334,43.99194945765927,50.0
548,7,7,67.07228851153243,74.52476501281382,75.0
549,1,4,30.94125406294108,34.37917118104564,50.0
549,2,11,56.040341607136426,62.267046230151585,75.0
549,3,8,100.66541428004632,111.85046031116258,
549,4,4,40.57794560570327,45.08660622855919,50.0
550,1,10,55.15660990585734,61.28512211761926,75.0
550,2,5,55.836377160909635,62.04041906767737,75.0
550,3,11,91.38904874592309,101.5433874954701,
550,4,1,11.425032338415557,12.694480376017285,25.0
551,1,4,55.514670051715775,61.68296672412864,75.0
551,2,8,59.18250512419839,65.7583390268871,75.0
551,3,6,54.78411856597479,60.871242851083096,75.0
551,4,9,60.71347931751757,67.45942146390841,75.0
552,1,10,70.62989366792182,78.47765963102424,
552,2,4,47.992255797215336,53.32472866357259,75.0
552,3,11,90.59867593579446,100.66519548421607,
552,4,2,20.285415658543382,22.53935073171487,25.0
553,1,8,63.00898738609661,70.00998598455179,75.0
553,2,1,45.833742305110356,50.9263803390115,75.0
553,3,8,40.9892655632911,45.543628403656776,50.0
553,4,10,82.98798821227685,92.20887579141872,
554,1,8,110.35930298044627,122.62144775605141,
554,2,7,52.00106474033517,57.77896082259463,75.0
554,3,12,59.6943767648804,66.32708529431156,75.0
555,1,9,69.7973774620764,77.55264162452933,
555,2,6,34.025382629069114,37.80598069896568,50.0
555,3,12,114.33195953925882,127.03551059917646,
556,1,3,42.33129790036122,47.0347754448458,50.0
556,2,3,40.51094034258987,45.012155936210966,50.0
556,3,10,81.1513123330924,90.16812481454711,
556,4,3,22.1510810990772,24.612312332307997,25.0
556,5,5,43.43200044233959,48.25777826926621,50.0
556,6,1,12.795434556626097,14.217149507362329,25.0
556,7,2,15.37278751307339,17.08087501452599,25.0
557,1,2,19.17249192731483,21.30276880812759,25.0
557,2,1,12.795434556626097,14.217149507362329,25.0
557,3,1,10.633828825079863,11.815365361199849,25.0
557,4,7,76.0066587777921,84.45184308643566,
557,5,1,10.534539891060303,11.705044323400337,25.0
557,6,6,69.7640796538791,77.51564405986566,
557,7,5,42.18321831690204,46.8702425743356,50.0
557,8,4,24.14669177697085,26.829657529967612,50.0
558,1,7,55.516836921995406,61.68537435777267,75.0
558,2,6,48.462310084094035,53.84701120454893,75.0
558,3,11,104.38198557472869,115.97998397192076,
558,4,3,28.196553316023696,31.329503684470772,50.0
559,1,3,35.93831523364636,39.931461370718175,50.0
559,2,5,38.23315070368914,42.4812785596546,50.0
559,3,2,20.68671859028526,22.985242878094734,25.0
559,4,10,118.31755035935744,131.46394484373047,
559,5,7,35.63120760230759,39.59023066923066,50.0
560,1,5,35.97050417805368,39.96722686450409,50.0
560,2,9,107.31552381759508,119.23947090843897,
560,3,10,62.60333630303248,69.55926255892497,75.0
560,4,3,27.372887197544713,30.414319108383015,50.0
561,1,5,43.65473832224902,48.50526480249891,50.0
561,2,6,49.96882952581566,55.52092169535073,75.0
561,3,5,35.84307666540156,39.825640739335064,50.0
561,4,7,59.624368443770926,66.24929827085658,75.0
561,5,3,24.41830402254295,27.131448913936612,50.0
561,6,1,45.833742305110356,50.9263803390115,75.0
562,1,7,88.5477810783614,98.38642342040154,
562,2,6,53.44128844604572,59.37920938449524,75.0
562,3,2,23.488155685352275,26.097950761502528,50.0
562,4,3,19.35725880222606,21.508065335806734,25.0
562,5,4,45.163037519193196,50.18115279910355,75.0
562,6,1,10.633828825079863,11.815365361199849,25.0
562,7,2,14.73357549617109,16.3706394401901,25.0
562,8,2,19.580771668417835,21.756412964908705,25.0
563,1,10,86.9034983341539,96.55944259350433,
563,2,3,21.49034455764564,23.878160619606266,25.0
563,3,6,38.502839858246006,42.78093317582889,50.0
563,4,1,11.449525259505114,12.72169473278346,25.0
563,5,4,70.10858207305861,77.89842452562068,
563,6,3,21.605834593955926,24.006482882173252,25.0
564,1,6,37.25868756032143,41.39854173369047,50.0
564,2,4,69.22424602630987,76.91582891812207,
564,3,11,56.28951314687592,62.5439034965288,75.0
564,4,5,70.90185975559251,78.77984417288057,
564,5,1,18.86166812245891,20.95740902495434,25.0
565,1,4,24.519296957644812,27.243663286272014,50.0
565,2,11,114.82109097025875,127.57898996695417,
565,3,10,57.42510341817896,63.80567046464329,75.0
565,4,2,39.552848316323505,43.94760924035945,50.0
566,1,8,67.44554101268068,74.93949001408964,75.0
566,2,11,86.77147823812044,96.41275359791159,
566,3,3,20.76427409756646,23.071415663962732,25.0
566,4,2,40.834713790262455,45.37190421140273,50.0
566,5,3,28.715290413059435,31.905878236732704,50.0
567,1,8,59.94797004786073,66.60885560873415,75.0
567,2,1,29.908809568926095,33.2320106321401,50.0
567,3,4,28.331572948328258,31.479525498142507,50.0
567,4,1,31.605586987184683,35.11731887464965,50.0
567,5,7,72.81208121885766,80.9023124653974,
567,6,3,23.251997421767776,25.835552690853085,50.0
567,7,3,27.902559754255623,31.002844171395136,50.0
568,1,10,68.5071166885945,76.11901854288277,
568,2,5,52.468590543792665,58.2984339375474,75.0
568,3,11,93.71287165782887,104.12541295314318,
568,4,1,17.141314318934338,19.04590479881593,25.0
569,1,5,81.89786715243977,90.99763016937753,
569,2,12,74.42239226789061,82.69154696432291,
569,3,10,63.08931414379514,70.09923793755016,75.0
570,1,11,80.51077041285689,89.45641156984098,
570,2,2,16.2140896712311,18.015655190256776,25.0
570,3,8,93.42088066699228,103.8009785188803,
570,4,6,33.793282543639265,37.54809171515474,50.0
571,1,9,65.17237304164556,72.41374782405062,75.0
571,2,2,34.80700869976693,38.674454110852146,50.0
571,3,9,46.592205810523815,51.769117567248685,75.0
571,4,7,85.9190649580442,95.46562773116023,
572,1,4,61.3315721152155,68.14619123912833,75.0
572,2,7,50.90799760259556,56.56444178066173,75.0
572,3,12,63.1008500560211,70.11205561780122,75.0
572,4,4,50.15293776898227,55.7254864099803,75.0
573,1,8,76.15663006928355,84.6184778547595,
573,2,12,91.1135926415681,101.23732515729789,
573,3,7,46.2203248042618,51.35591644917977,75.0
574,1,5,28.66414209284526,31.849046769828067,50.0
574,2,12,87.37636632718059,97.08485147464509,
574,3,5,83.35026474476695,92.61140527196328,
574,4,2,21.21051321084584,23.56723690093982,25.0
574,5,3,29.793193202911322,33.1035480032348,50.0
575,1,12,101.08476572282927,112.3164063586992,
575,2,6,38.03782126763193,42.26424585292436,50.0
575,3,9,71.54424052123852,79.4936005791539,
576,1,8,57.386103070643806,63.762336745159786,75.0
576,2,6,34.02471729465758,37.80524143850842,50.0
576,3,8,75.95075479010052,84.38972754455612,
576,4,5,57.378173259597084,63.753525843996755,75.0
577,1,8,89.27912116210881,99.19902351345422,
577,2,6,51.08684143893904,56.76315715437671,75.0
577,3,8,80.81591849368633,89.7954649929848,
577,4,5,26.803900289955997,29.78211143328444,50.0
578,1,12,69.57466696321623,77.3051855146847,
578,2,10,82.2197055236148,91.35522835957201,
578,3,5,64.94143083300668,72.15714537000741,75.0
579,1,9,59.05771676394772,65.61968529327524,75.0
579,2,3,26.232962496224054,29.147736106915616,50.0
579,3,4,57.05752368448501,63.39724853831668,75.0
579,4,1,31.605586987184683,35.11731887464965,50.0
579,5,8,65.29174171848464,72.54637968720516,75.0
579,6,2,14.04937924312847,15.610421381253856,25.0
580,1,3,43.79978830667842,48.66643145186491,50.0
580,2,8,74.84072230729988,83.15635811922209,
580,3,3,22.984676813790845,25.53852979310094,50.0
580,4,5,34.31560058163251,38.12844509070279,50.0
580,5,3,34.02481209001519,37.80534676668354,50.0
580,6,4,39.68605948214622,44.09562164682913,50.0
580,7,1,11.449525259505114,12.72169473278346,25.0
581,1,8,37.94930250157062,42.1658916684118,50.0
581,2,8,68.63287696853969,76.25875218726632,
581,3,2,38.629334568455164,42.92148285383907,50.0
581,4,8,68.81930421830602,76.46589357589558,
581,5,1,11.409086216090646,12.67676246232294,25.0
582,1,12,111.26426423303191,123.62696025892434,
582,2,3,37.87567137249679,42.08407930277421,50.0
582,3,6,38.76393153474198,43.0710350386022,50.0
582,4,6,52.29527697629739,58.105863306997094,75.0
583,1,4,26.794535361854326,29.771705957615918,50.0
583,2,12,105.01393501480784,116.68215001645315,
583,3,1,18.03444663949513,20.038274043883476,25.0
583,4,7,56.95987670108685,63.2887518900965,75.0
583,5,3,23.234557829639773,25.816175366266414,50.0
584,1,1,10.08719007950461,11.207988977227345,25.0
584,2,6,70.0429793440703,77.82553260452256,
584,3,1,10.633828825079863,11.815365361199849,25.0
584,4,2,17.056015742125197,18.95112860236133,25.0
584,5,10,59.27120496600781,65.85689440667534,75.0
584,6,5,56.702700560023516,63.00300062224835,75.0
584,7,2,37.865172280843026,42.07241364538114,50.0
585,1,2,40.20743574947476,44.67492861052751,50.0
585,2,9,85.47975951592316,94.97751057324795,
585,3,5,37.85144770112913,42.057164112365705,50.0
585,4,4,33.71390895114024,37.45989883460027,50.0
585,5,7,62.78249580586475,69.75832867318306,75.0
586,1,3,24.00316560602582,26.670184006695354,50.0
586,2,9,89.61296968440855,99.5699663160095,
586,3,9,65.0912413607874,72.32360151198598,75.0
586,4,6,48.90499126888228,54.338879187646974,75.0
587,1,11,74.59313187467764,82.88125763853071,
587,2,6,55.12943089025241,61.254923211391564,75.0
587,3,7,77.65995866591207,86.28884296212452,
587,4,3,27.808318345824198,30.898131495360218,50.0
588,1,5,52.557040888644046,58.39671209849338,75.0
588,2,10,81.41666988908418,90.46296654342686,
588,3,5,51.11906907359487,56.79896563732763,75.0
588,4,7,46.73109497000761,51.92343885556401,75.0
589,1,2,23.26676800985657,25.85196445539619,50.0
589,2,1,13.917712112415307,15.464124569350341,25.0
589,3,8,41.38608845302549,45.98454272558388,50.0
589,4,4,31.986213422337297,35.540237135930326,50.0
589,5,4,69.7211030234945,77.46789224832723,
589,6,3,43.525872585135154,48.36208065015017,50.0
589,7,5,42.227008109758295,46.91889789973144,50.0
590,1,3,55.20164114824492,61.33515683138324,75.0
590,2,2,22.4372589588239,24.930287732026557,25.0
590,3,8,87.62878960724679,97.36532178582976,
590,4,2,18.04373390819307,20.048593231325633,25.0
590,5,7,38.94346770019048,43.270519666878315,50.0
590,6,2,27.586322378366802,30.651469309296445,50.0
590,7,3,27.280036237569135,30.311151375076815,50.0
591,1,10,58.66431212420818,65.18256902689798,75.0
591,2,6,78.04424640517654,86.71582933908503,
591,3,6,44.980575592637116,49.97841732515235,50.0
591,4,3,42.62479668471577,47.36088520523974,50.0
591,5,2,19.897069630965404,22.107855145517117,25.0
592,1,6,95.8578205224708,106.508689469412,
592,2,3,23.876215711464027,26.529128568293363,50.0
592,3,6,50.41354428340082,56.01504920377869,75.0
592,4,7,42.54030833467535,47.26700926075039,50.0
592,5,5,30.681847308349727,34.09094145372192,50.0
593,1,12,93.97714339219118,104.41904821354575,
593,2,6,59.307787297896105,65.89754144210679,75.0
593,3,9,69.33991831747834,77.04435368608704,
594,1,11,93.41562468274606,103.7951385363845,
594,2,10,48.201965196830585,53.55773910758954,75.0
594,3,6,78.25377582117102,86.94863980130113,
595,1,9,55.98631350224713,62.20701500249681,75.0
595,2,10,100.35736533919531,111.50818371021701,
595,3,8,65.30212822313801,72.55792024793112,75.0
596,1,9,70.79800473132616,78.66444970147352,
596,2,6,51.03780726483461,56.70867473870512,75.0
596,3,11,97.04750196686727,107.83055774096363,
596,4,1,16.69485275501319,18.5498363944591,25.0
597,1,3,29.26865091917375,32.52072324352639,50.0
597,2,12,126.41543868815731,140.461598542397,
597,3,5,32.183865024204934,35.75985002689437,50.0
597,4,1,15.920816003522313,17.689795559469236,25.0
597,5,6,34.54589990102666,38.38433322336295,50.0
598,1,8,53.97443220863784,59.971591342930935,75.0
598,2,12,91.12212883222703,101.24680981358559,
598,3,7,84.23497474745794,93.59441638606438,
599,1,4,31.950187949243187,35.500208832492426,50.0
599,2,6,39.81000173579872,44.233335261998576,50.0
599,3,12,114.8307645577322,127.58973839748022,
599,4,2,34.4157722583865,38.239746953762776,50.0
599,5,3,28.348846814155543,31.498718682395047,50.0
600,1,5,47.52520741264984,52.80578601405538,75.0
600,2,9,71.97876493654083,79.97640548504536,
600,3,10,83.82589390477837,93.13988211642041,
600,4,3,27.372887197544713,30.414319108383015,50.0
601,1,4,31.733093911476452,35.258993234973836,50.0
601,2,8,97.66416252233985,108.51573613593317,
601,3,1,29.908809568926095,33.2320106321401,50.0
601,4,11,56.52856888789055,62.80952098654505,75.0
601,5,3,34.64458662489093,38.4939851387677,50.0
602,1,9,64.86632258458101,72.07369176064557,75.0
602,2,3,45.66631183234138,50.74034648037931,75.0
602,3,5,32.95978521104455,36.62198356782727,50.0
602,4,3,22.107219763778932,24.563577515309923,25.0
602,5,7,87.40972652354145,97.1219183594905,
603,1,4,26.031093831654083,28.923437590726756,50.0
603,2,8,83.63427019816606,92.92696688685118,
603,3,7,74.93776274379874,83.26418082644305,
603,4,8,53.522166618806494,59.4690740208961,75.0
604,1,12,79.33182145589794,88.14646828433104,
604,2,9,59.50801317271738,66.12001463635264,75.0
604,3,5,76.46368860777942,84.9596540086438,
604,4,1,16.69485275501319,18.5498363944591,25.0
605,1,6,66.42891014570858,73.80990016189843,75.0
605,2,10,86.81708386739152,96.4634265193239,
605,3,4,27.91262775706016,31.014030841177956,50.0
605,4,3,28.095061584286533,31.216735093651703,50.0
605,5,4,36.31960846419924,40.35512051577693,50.0
606,1,3,26.87731256513356,29.86368062792618,50.0
606,2,1,9.961057106092728,11.06784122899192,25.0
606,3,8,66.28330757207902,73.64811952453225,75.0
606,4,7,73.88465689373074,82.09406321525637,
606,5,4,29.935177513907334,33.261308348785924,50.0
606,6,4,39.42742280355516,43.80824755950573,50.0
607,1,2,50.87830487588651,56.531449862096125,75.0
607,2,10,67.95995389219017,75.5110598802113,
607,3,4,38.940345210561965,43.26705023395774,50.0
607,4,11,74.64206270984363,82.93562523315958,
608,1,6,37.24129565120083,41.37921739022314,50.0
608,2,4,43.97597183406627,48.8621909267403,50.0
608,3,2,18.67276299482279,20.74751443869199,25.0
608,4,4,45.99335322048666,51.10372580054073,75.0
608,5,7,46.74399766900282,51.937775187780915,75.0
608,6,4,72.21946696136067,80.24385217928963,
609,1,7,57.17809377736104,63.531215308178936,75.0
609,2,4,26.684657028143512,29.649618920159458,50.0
609,3,6,41.07872378866097,45.64302643184553,50.0
609,4,2,21.487100078306995,23.874555642563326,25.0
609,5,6,83.09194514458827,92.32438349398696,
609,6,2,32.695977131523065,36.32886347947007,50.0
610,1,6,37.1410476474256,41.267830719361775,50.0
610,2,10,86.8061382512858,96.4512647236509,
610,3,10,83.59673155742456,92.88525728602728,
610,4,1,11.449525259505114,12.72169473278346,25.0
